Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
"When it comes to this economic crisis, Donald Trump either doesn’t know what’s going on, or he just doesn’t care. https://t.co/db8axnf704",[],10873,21,-0.2263,Negative
Donald Trump is dangerously unfit to lead our nation through this moment. But don't just take my word for it: https://t.co/eD9z51pXDQ,[],15988,21,-0.25,Negative
Let’s be clear about something: The depth of this job crisis is not attributable to an act of God — but to the failure of a President.,[],25600,27,-0.6858,Negative
"George Floyd’s last words, “I can’t breathe,” have echoed across our nation and around the world.

For the Presiden… https://t.co/BiMt8HOP61",[],13896,20,0.0,Neutral
Tune in as I speak about the latest jobs report and the state of the economy: https://t.co/pfELb1jmqa,[],2978,17,0.0,Neutral
Those who have worked the closest with Donald Trump know how unfit he is to serve as President. https://t.co/MQ7aOKGic0,[],10551,19,0.0,Neutral
It is long past time we made the promise of this nation real for all of our people.,[],9744,18,0.3182,Positive
"We are a nation in pain, but we must not allow this pain to destroy us.
 
We are a nation enraged, but we cannot al… https://t.co/QvRNfYqMYh",[],10680,26,-0.9569,Negative
We can’t take four more years of this.,[],76909,8,0.0,Neutral
"To everyone struggling with mental health—you're not alone. There is no shame in seeking help, and there shouldn't… https://t.co/JTkm1chsD5",[],5050,19,0.4929,Positive
"It's hard to believe this has to be said, but unlike this president, I’ll do my job and take responsibility. I won’… https://t.co/2A0h1Kj5rQ",[],28520,23,-0.0516,Negative
"We are at our best when we open our hearts, not when we clench our fists.",[],16898,16,0.8591,Positive
"RT @TeamJoe: We have to speak up  — be a voice for the voiceless and fight for what our communities need.

We have to carry on. https://t.c…",[],773,27,-0.3818,Negative
"Jim Mattis and I haven’t always agreed on everything, but you'd be hard pressed to find a more powerful indictment… https://t.co/3IhT3bguII",[],11773,21,0.6236,Positive
"I wish I could say this hate began with Donald Trump and will end with him. It didn’t, and it won’t. American histo… https://t.co/etmFFR0nzF",[],8811,24,-0.397,Negative
"More than 42 million Americans have now filed for unemployment in the last three months, and Black and Latino commu… https://t.co/TqayNVXz65",[],5312,21,-0.4404,Negative
There’s no time to waste — we need to get to work immediately on real police reform. Congressman @Hakeem_Jeffries h… https://t.co/wcnIIW2gjD,[],7837,21,-0.6124,Negative
The nation is crying out for leadership — but this president has nothing to offer.,[],39552,15,-0.2617,Negative
Donald Trump has turned our country into a battlefield riven by old resentments and fresh fears. He thinks division… https://t.co/5IQK6Rb857,[],21144,20,-0.7184,Negative
We need a president who listens. https://t.co/aBdClOSDYw,[],6168,7,0.0,Neutral
It’s in some of our darkest moments of despair that we’ve made some of our greatest progress — and we have that cha… https://t.co/zx95HA9eaT,[],11147,24,0.3612,Positive
"If we stand together, we will rise stronger than before. A more equal, more just, more hopeful nation — closer to t… https://t.co/QxKXCnAdkh",[],13678,23,0.7548,Positive
I ask all of America — not to deny our pain or cover it over — but to use it to compel our nation across this turbu… https://t.co/ddCRonEoZa,[],18068,28,-0.1611,Negative
"If the Senate has time to confirm Donald Trump’s unqualified judicial nominees, it has time to pass legislation tha… https://t.co/jLnOGBEMAf",[],27047,20,0.0,Neutral
"When 100,000 Americans died because of his incompetent leadership, this president golfed.

When Americans peacefull… https://t.co/u0DpIbjViV",[],50383,16,-0.7717,Negative
"The presidency is a big job. Nobody will get everything right. I won’t either.

But I promise you this: I won’t tra… https://t.co/sK8fgC6HWK",[],13452,23,0.4497,Positive
"That’s what the presidency is: a duty of care — to all of us, not just our voters, not just our donors, but all of… https://t.co/zI4MWGcky5",[],7317,26,0.2732,Positive
"“I can’t breathe.”
 
George Floyd’s last words. But they didn’t die with him. They’re still being heard. They’re ec… https://t.co/I27V14kaeQ",[],8490,20,-0.7469,Negative
Julián — I made a promise to George's family that he wouldn't just become another hashtag. We're going to tackle th… https://t.co/XxuUdbE6p0,[],13241,22,0.3182,Positive
"I’ve said from the outset of this election that we are in a battle for the soul of this nation.

Who we are. What w… https://t.co/MhB4RinXgZ",[],11929,26,-0.3818,Negative
"The President held up a bible at St. John’s church yesterday. If he opened it instead of brandishing it, he could h… https://t.co/whymxAxAPE",[],24926,23,0.0,Neutral
"A country is crying out for leadership. Leadership that can unite us, leadership that brings us together, leadershi… https://t.co/DgMy65wFx6",[],30744,19,-0.4767,Negative
"Let us vow to make this, at last, an era of action to reverse systemic racism with long overdue and concrete change… https://t.co/J0EpJPKSX3",[],9599,23,-0.6249,Negative
"Pride is a global movement of love, self-expression, and community — resilient in the face of oppression and fear a… https://t.co/eYv5TPDfN6",[],5933,21,0.5267,Positive
"He's using the American military against the American people.

He tear-gassed peaceful protesters and fired rubber… https://t.co/vvFRBryX8q",[],58190,17,-0.3182,Negative
"In this moment, the very soul of America is at stake.
 
We must commit, as a nation, to pursue justice with every o… https://t.co/l4Z4bSCDNc",[],30142,24,0.6808,Positive
Leaders listen. https://t.co/FPSJP4Fkn3,[],20163,3,0.0,Neutral
"After another night of unrest in America, I’m hosting a virtual roundtable with mayors from across the country to d… https://t.co/IfktqpczuC",[],9973,21,0.0,Neutral
"We are a nation in pain right now, but we must not allow this pain to destroy us. 

As President, I will help lead… https://t.co/Apx234yZC4",[],39357,25,-0.8925,Negative
"We are a nation in pain, but we must not allow this pain to destroy us. We are a nation enraged, but we cannot allo… https://t.co/BK9RYrMhC2",[],32832,26,-0.9569,Negative
Trump’s Tantrum Diplomacy is eroding U.S. credibility on the international stage. Withdrawing from @WHO during a gl… https://t.co/xp4eFYo79v,[],9511,18,-0.4215,Negative
"If we are complacent, if we are silent, we are complicit in perpetuating these cycles of violence.

None of us can… https://t.co/l8T6hksMO9",[],23750,22,-0.6597,Negative
You can't defeat bigotry; it only hides. And when leaders give it oxygen — as Donald Trump has done — it comes roar… https://t.co/AaszR7P2KT,[],8320,24,0.1974,Positive
"Today, in lifting our ambitions and our imaginations to the heavens, the United States has once more reshaped the f… https://t.co/gjcBKmNE1t",[],3780,21,0.6705,Positive
"Every day that Donald Trump spends in the White House, he further debases the values and ideals of our nation. He i… https://t.co/nF9pFbaQNB",[],14647,23,0.5423,Positive
"This is no time for incendiary tweets. This is no time to encourage violence.

This is a national crisis — and we n… https://t.co/iJjCDLnUhG",[],33719,24,-0.8519,Negative
"We are a country with an open wound.

None of us can turn away. None of us can be silent. None of us any longer can… https://t.co/QRo0ymlf44",[],13333,27,0.0,Neutral
"It’s time for us to take a hard look at uncomfortable truths.

It’s time for us to face the deep, open wound we hav… https://t.co/5B3OYs5AgX",[],22096,25,-0.0516,Negative
Tune in as I address the unfolding situation in Minnesota and the killing of George Floyd: https://t.co/AKk14gGif5,[],8010,17,-0.6597,Negative
I will be speaking more about the events in Minnesota later today.,[],6724,12,0.0,Neutral
I will not lift the President’s tweet. I will not give him that amplification. But he is calling for violence again… https://t.co/QNwotnSW17,[],26243,22,-0.7684,Negative
"This is not abstract: a black reporter was arrested while doing his job this morning, while the white police office… https://t.co/SIOqjcqolr",[],11858,21,-0.4767,Negative
Enough.,[],37943,1,0.0,Neutral
We can’t allow this crisis to exacerbate the disparities that plague our nation. https://t.co/QlV2tdEDfm,[],4854,14,-0.6092,Negative
"We’re months into this crisis, and Donald Trump still doesn't have an effective national testing strategy.
 
I do: https://t.co/MTnecpzZgv",[],8746,19,-0.8141,Negative
Ordinary people doing extraordinary things. That's the story of America — and we’re seeing it written every single… https://t.co/Lc6CLKE3uB,[],3643,19,0.0,Neutral
"100,000+ lives lost across the country.
1,700,000+ confirmed U.S. cases.
40,000,000+ unemployment claims filed.

Do… https://t.co/Z3VOCPFC2O",[],27731,16,-0.6369,Negative
"Today, we learned that another 2.1 million people filed for unemployment last week, bringing the total number of ne… https://t.co/ZI5ZQQ9ASi",[],6213,20,-0.3197,Negative
"Thirty years ago, I proudly cosponsored the landmark Americans with Disabilities Act. It was an enormous step forwa… https://t.co/5H2Us4klwy",[],5326,19,0.5994,Positive
The hard truth is that this crisis didn’t have to be this bad.,[],25379,13,-0.8442,Negative
Two tweets from the same day in October. https://t.co/rsSslLCsTW,[],45621,9,0.0,Neutral
Every day Donald Trump proves how unfit he is to lead our nation. https://t.co/zymzZw8619,[],16557,14,0.0,Neutral
Presidents are supposed to lead by example — and every day Donald Trump proves how incapable he is of doing that. https://t.co/B0t497xxHc,[],11443,22,-0.3818,Negative
George Floyd’s life mattered. https://t.co/1XoadyjRWw,[],10519,5,0.0,Neutral
".@DrBiden and I are saddened to learn of the passing of Larry Kramer, an American hero. Through his activism, Larry… https://t.co/jFip4YWlIA",[],2413,21,0.0516,Positive
"There are moments in our history so grim, so heart-rending, that they're forever fixed in each of our hearts as sha… https://t.co/fvCBuPzH2v",[],32851,22,-0.1132,Negative
"Over the last few months, countless Asian Americans have been threatened, attacked, and blamed for COVID-19. They'v… https://t.co/08OMLhh76H",[],4016,18,-0.8442,Negative
We’re in the middle of a global pandemic — and not only is Donald Trump preventing people from getting the health i… https://t.co/AXW7iH7lih,[],23719,23,-0.0258,Neutral
Tune in now as @TomWolfPA joins me for a conversation on how COVID-19 is impacting states: https://t.co/3gMLagg78X,[],996,17,0.0,Neutral
"This morning, I’ll be joined by @TomWolfPA for a conversation on how COVID-19 is making an impact on states. 

Tune… https://t.co/2ujQuxdtqt",[],983,21,0.0,Neutral
"Last year California passed #AB5, affording gig workers protections and benefits like a minimum wage and overtime p… https://t.co/KLjyuDENqw",['AB5'],4088,19,0.6249,Positive
"George Floyd deserved better and his family deserves justice. His life mattered.

I'm grateful for the swift action… https://t.co/dP4h2iAiyX",[],8610,19,0.8779,Positive
Wear a mask.,[],71161,3,0.0,Neutral
"Donald Trump's wealthy donors got tens of millions of dollars in relief, while countless small businesses were turn… https://t.co/GeITY94AqY",[],16567,19,0.6808,Positive
The truth is asking for money is the worst part of running for president—especially in times as tough as these. But… https://t.co/47qv8YlR0I,[],2742,22,-0.5106,Negative
1 in 4 U.S. workers has filed for unemployment benefits in the last 10 weeks. It’s a crisis unlike anything we’ve s… https://t.co/6AIiV7Ml7h,[],10128,23,-0.6597,Negative
