Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
"RT @WhiteHouse: President @realDonaldTrump and @FLOTUS pay their respects to Associate Justice Ruth Bader Ginsburg on Thursday, Sept. 24, 2…",[],4809,20,0.6486,Positive
"RT @SenHawleyPress: ""Voters have elected a Republican President,"" Hawley said. ""They've elected a Republican Senate. They did that after th…",[],5174,20,0.0,Neutral
RT @GrassleyPress: The historical precedent is clear → When the American people have elected the same party to hold both the majority in th…,[],4711,24,0.6486,Positive
"RT @GrassleyPress: In 2018, having witnessed @realDonaldTrump appoint two justices to the #SCOTUS, as well as the ugly tactics deployed by…",['SCOTUS'],4223,21,-0.296,Negative
"RT @SenateGOP: 1 → Gorsuch.

2 → Kavanaugh.

3 → Coming this Saturday. https://t.co/e9g6h4tIHv",[],6709,14,0.0,Neutral
"RT @SenateGOP: Senate Republicans will do our job.
 
And Senate Republicans will continue to confirm @realdonaldtrump's well-qualified nomi…",[],5691,18,0.0,Neutral
RT @realDonaldTrump: ‘Trump Was Right’: Explosive New FBI Texts Detail Internal Furor Over Handling Of ‘Crossfire Hurricane’ Investigation…,[],36741,18,0.0,Neutral
RT @TwitchyTeam: The Federalist: Newly declassified FBI texts detail ‘the FBI’s desire to take down Trump’ at any cost https://t.co/Fs3bhVp…,[],6851,20,0.4019,Positive
"RT @shipwreckedcrew: This is a bombshell.  Huge KUDOS to @seandavis and @molliehemingway at the Federalist.  I'll be digging in later.

htt…",[],5800,21,0.7456,Positive
"Cheating on Unsolicited Ballots by political hacks, or anyone else, is against the law. We are closely watching!",[],30565,18,-0.5983,Negative
"Just landed in Florida. WOW, what a crowd, MASSIVE! Going to win FLORIDA BIG!! Live on @FoxNews, @OANN, and @cspan! #MAGA",['MAGA'],15110,21,0.8885,Positive
"We are providing better care, and more choice, at lower cost. We are delivering a healthier, safer, brighter, and m… https://t.co/sdm6u9mQ5Q",[],9459,21,0.8417,Positive
The FINAL PILLAR of the America First Healthcare Plan—better care! The historic action I took today includes the fi… https://t.co/khu02fglqI,[],6041,20,0.5411,Positive
The SECOND PILLAR of the America First Healthcare Plan will lower costs for families and seniors. The days of rippi… https://t.co/g26PtDucUp,[],5897,21,-0.296,Negative
The FIRST PILLAR of the America First Healthcare Plan—more CHOICE for American Patients! https://t.co/7NlMoXirFL,[],8210,14,0.0,Neutral
https://t.co/HjIatyWpL2,[],6400,1,0.0,Neutral
"Under The America First Healthcare Plan, we will ensure the highest standard of care anywhere in the world — cuttin… https://t.co/wsUqEweA2Z",[],10063,21,0.7003,Positive
We will always protect patients with pre-existing conditions! https://t.co/rNwt4xPRCt,[],9389,9,0.4389,Positive
It was great to be back in North Carolina delivering The America First Healthcare Plan! We will provide MORE CHOICE… https://t.co/Fzy2K8WHrB,[],8769,21,0.6588,Positive
Up BIG in South Carolina!,[],19613,5,0.0,Neutral
‘Trump Was Right’: Explosive New FBI Texts Detail Internal Furor Over Handling Of ‘Crossfire Hurricane’ Investigati… https://t.co/cMWJfgjT7l,[],36741,17,0.0,Neutral
On my way to North Carolina! https://t.co/IHrUBG67LI,[],10235,7,0.0,Neutral
"Thank you Jacksonville, Florida. See you all TONIGHT! #MAGA https://t.co/thHRd9UwXv",['MAGA'],16477,10,0.4199,Positive
https://t.co/WwzdPhDkAZ,[],7649,1,0.0,Neutral
"Thank you, I will never let you down! https://t.co/8AGm77ko1M",[],49943,9,0.4199,Positive
"Vote-by-mail ballots in my home state of FLORIDA begin going out TODAY! Make sure to request yours, fill it out &amp; s… https://t.co/1NGEUxaQWU",[],9384,23,0.3802,Positive
Russian Billionaire wired Hunter Biden 3 1/2 Million Dollars. This on top of all of the other money he received whi… https://t.co/TtPljXXOBh,[],51676,22,0.2023,Positive
Sleepy Joe Biden just closed down his campaign for the day (Again). Wants to rest! He is a very LOW ENERGY INDIVIDU… https://t.co/lWeneMUUxi,[],36117,23,-0.0789,Negative
North Carolina looking good! See you later.,[],16005,7,0.4926,Positive
"Rasmussen Approval Rating: 52%. Republican Party Approval Rating, 95%. Thank you!",[],18814,11,0.8932,Positive
Florida looking good!,[],22284,3,0.4926,Positive
LAW &amp; ORDER!,[],42682,3,0.0,Neutral
"Praying for the two police officers that were shot tonight in Louisville, Kentucky. The Federal Government stands b… https://t.co/AAk4sjoJaf",[],40156,19,0.3612,Positive
RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/EnQP8ImAIf,[],6983,10,0.0,Neutral
https://t.co/svnfO48imV,[],21190,1,0.0,Neutral
"Congressman Greg Gianforte (@GregForMontana) will be a tremendous Governor of Montana! A successful Businessman, he… https://t.co/1FOXl0nLFT",[],8230,16,0.6239,Positive
Diana Harshbarger (@DHarshbargerTN1) will be a champion in Congress for the People of Tennessee! She is Strong on I… https://t.co/1bPf5StMNU,[],7003,20,0.8172,Positive
Scott Fitzgerald (@FitzgeraldForWI) will be a tremendous Congressman for the State of Wisconsin! He is Strong on Jo… https://t.co/WWFMS0f9SU,[],6915,19,0.5562,Positive
".@RandyFeenstra will be an outstanding Congressman for the State of Iowa! He will Fight for our Farmers, help us Bu… https://t.co/Pr0KjzHrIv",[],10023,21,0.6588,Positive
"Barry Moore (@RepBarryMoore) will be a terrific Congressman for Alabama! An early supporter of our #MAGA agenda, he… https://t.co/GRiAlzVDQM",['MAGA'],6299,19,0.6696,Positive
"We need Jerry Carl (@CarlForAlabama) in Congress for the People of Alabama! He Loves our Veterans, Stands for Law &amp;… https://t.co/aYOfBeLgSI",[],6034,21,0.6114,Positive
Tracey Mann (@TraceyMannKS) will be an incredible Congressman for the State of Kansas! He is a Champion for Farmers… https://t.co/16yKRcAasd,[],6058,20,0.636,Positive
"RT @realDonaldTrump: .@Kat_Cammack will be an incredible Congresswoman and leader for Florida! A Successful Businesswoman, she strongly sup…",[],9156,18,0.7345,Positive
RT @realDonaldTrump: .@ByronDonalds will be a phenomenal Congressman for the people of Florida! He strongly supports our Brave Law Enforcem…,[],11089,20,0.807,Positive
"RT @realDonaldTrump: Mary Miller (@Miller_Congress) will be a terrific Congresswoman for Illinois! She is Strong on the Border, Life, Low T…",[],9869,21,0.68,Positive
"We thank God for the blessings we share as citizens of the Greatest Country on earth – and we hope, pray, and work… https://t.co/oAcfIBF8gJ",[],15915,24,0.9565,Positive
"I was honored to receive the Endorsement of the Bay of Pigs Veterans Association in 2016, and am honored once again… https://t.co/dj79f80pTE",[],13518,22,0.872,Positive
"...60 years ago, these Cuban patriots formed Brigade 25-06 in a daring effort to liberate their homeland from the c… https://t.co/9BGE0iofHX",[],7370,21,0.3612,Positive
"Today, we reaffirm our ironclad solidarity with the Cuban People, and our eternal conviction that FREEDOM will prev… https://t.co/0rpDzkwREt",[],13282,19,0.7983,Positive
https://t.co/PQF1o9Jboi,[],9213,1,0.0,Neutral
https://t.co/agxWEaNKeb,[],6225,1,0.0,Neutral
https://t.co/CtuWZq9gns,[],6176,1,0.0,Neutral
RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks in honor of Bay of Pigs veterans https://t.co/OvroWUKqGh,[],5877,15,0.4939,Positive
"RT @realDonaldTrump: White House News Conference today at 6:00 P.M. Economy, Job gains and Vaccine development are all doing GREAT!",[],20165,20,0.8188,Positive
RT @realDonaldTrump: Bay of Pigs Veterans &amp; Hispanic Heritage Remarks as past honoree. White House East Room. 11 AM. Thank you!,[],10349,21,0.7088,Positive
"RT @realDonaldTrump: Very important that, in order to watch that ALL are following the Rules &amp; Regulations, you become an Election Official…",[],21908,22,0.2716,Positive
RT @wsteaks: Long line of supporters waiting hours ahead of President Trump’s Pittsburgh rally tonight https://t.co/GdvhWkYv6K,[],7278,16,0.4404,Positive
RT @JasonMillerinDC: EXCLUSIVE – Democrat Vernon Jones: ⁦@realDonaldTrump⁩ Did More for Black Americans in 4 Years Than Biden Has in Over 4…,[],8447,22,0.3034,Positive
"RT @AmyKremer: The tale of 2 campaign events in Pennsylvania within the last couple of days

One of these things is not like the other one…",[],11207,26,-0.2755,Negative
RT @brithume: Quote:Biden “doesn’t answer key questions. And his media friends calculate that if they give you the inside scoop on the amaz…,[],7610,23,0.5719,Positive
RT @JasonMillerinDC: He’s not even pretending to look at the interviewer!,[],18983,11,-0.1501,Negative
"Wow, big news. Pick it up Lamestream Media, and pick it up BIG! https://t.co/5wYjyYsRfO",[],29742,14,0.6239,Positive
"RT @MamaFrann: @JasonMillerinDC @OANN @realDonaldTrump I love OANN! ❤🇺🇲

But, Right Side Broadcasting Network on YouTube is also covering t…",[],3597,20,0.4389,Positive
"RT @MollyNagle3: 🚨New State Polling Alert🚨 

New polls of Arizona and Florida show an oh-so-close race in the states between @realDonaldTru…",[],4411,21,0.296,Positive
"Very important that, in order to watch that ALL are following the Rules &amp; Regulations, you become an Election Offic… https://t.co/5pOwnFK7Ns",[],21908,21,0.2716,Positive
Bay of Pigs Veterans &amp; Hispanic Heritage Remarks as past honoree. White House East Room. 11 AM. Thank you!,[],10349,19,0.7088,Positive
"White House News Conference today at 6:00 P.M. Economy, Job gains and Vaccine development are all doing GREAT!",[],20165,18,0.8188,Positive
RT @nypost: Rep. Matt Gaetz: Bloomberg may face criminal probe for paying felons' fines https://t.co/IIBgZ8HDKQ https://t.co/Eg0RM2NbAx,[],11485,16,-0.5267,Negative
"RT @spectatorindex: JUST IN: Johnson &amp; Johnson starts testing coronavirus vaccine, which requires only one dose, on 60,000 volunteers.",[],5775,19,0.0,Neutral
RT @dagenmcdowell: NEWS! Johnson &amp; Johnson Begins Final-Stage Testing of SINGLE-SHOT Covid-19 Vaccine. The 4th Phase III trial for a Covid…,[],4474,21,0.0,Neutral
RT @AP: Johnson &amp; Johnson is beginning a huge final-stage study to try to prove if a single-dose COVID-19 vaccine can protect against the v…,[],4555,25,0.5994,Positive
Big news. Numerous great companies are seeing fantastic results. @FDA must move quickly! https://t.co/2pDrmRPOxc,[],8141,14,0.8398,Positive
RT @JudicialWatch: Judicial Watch has filed an official complaint with the Office of Congressional Ethics about Rep. Ilhan Omar potential v…,[],10588,21,-0.296,Negative
I hardly know Cindy McCain other than having put her on a Committee at her husband’s request. Joe Biden was John Mc… https://t.co/2HF94VYXmJ,[],26752,23,0.0,Neutral
Great book! https://t.co/M6vQDrsY4Q,[],8063,3,0.6588,Positive
RT @Jim_Jordan: #BREAKING: @JudiciaryGOP just introduced a resolution condemning Democrats’ calls to pack #SCOTUS. https://t.co/FyVjHmIwBY,"['BREAKING', 'SCOTUS']",11669,15,0.0,Neutral
Our GREAT RALLY tonight in Pennsylvania. Tremendous energy! #MAGA https://t.co/kL29rJe6sh,['MAGA'],38753,10,0.8185,Positive
"With your VOTE, we are going to lift our nation to extraordinary new heights – we are going to turn the page foreve… https://t.co/TzKz1nUh8G",[],18593,24,0.0,Neutral
I did more in 47 months than Joe Biden did in 47 years! https://t.co/CrRSrJEEfl,[],27160,14,0.0,Neutral
https://t.co/D9YXtlTpzX,[],7785,1,0.0,Neutral
"I was honored to be back in the Commonwealth of Pennsylvania with thousands of loyal, hardworking American Patriots… https://t.co/1WY44sGaDL",[],13883,19,0.7845,Positive
https://t.co/pj0iuKnh8h,[],9333,1,0.0,Neutral
https://t.co/EszoqgWYzn,[],9002,1,0.0,Neutral
"On my way to Pennsylvania, see everyone soon! #MAGA https://t.co/V7BRtYmTFz",['MAGA'],7690,10,0.0,Neutral
"...with our Country, the United States Military, Government Contractors, and Grantees. Americans should be taught t… https://t.co/3cBtTzAynw",[],21938,17,0.4215,Positive
"A few weeks ago, I BANNED efforts to indoctrinate government employees with divisive and harmful sex and race-based… https://t.co/DsXFNmcPnZ",[],37844,19,-0.7297,Negative
"Congratulations to @MattGaetz on the release of his new book, “Firebrand: Dispatches from the Front Lines of the MA… https://t.co/vWrnx923dm",[],6869,20,0.5994,Positive
"Congratulations to @JudgeJeanine on the release of her new book, “DON’T LIE TO ME” which is now available. Get your… https://t.co/vRF33jLWrs",[],9717,21,0.5994,Positive
"Governor @MikeParson is doing an incredible job for Missouri. He is Strong on Jobs, Law and Order, Life, and the Se… https://t.co/xQ3wjpt68X",[],8063,22,0.5106,Positive
"Attorney General @Eric_Schmitt is doing a terrific job in Missouri! He supports our Law Enforcement, fights Human T… https://t.co/brpJHOaex5",[],7111,19,0.4926,Positive
David Richter (@DavidRichterNJ) will be a tremendous Congressman for New Jersey! He is a successful Businessman and… https://t.co/VnCN2Rbinj,[],6575,18,0.6239,Positive
"Absentee ballots are in the hands of voters in many states, including NC, GA, WI, MN, MI, NH &amp; VA.

Early voting is… https://t.co/28DAGedOkU",[],9744,24,0.4278,Positive
Our wonderful General blew up Scarborough’s FAKE two year narrative. Thank you General H.R. McMaster. Look forward… https://t.co/tLwabrpX3D,[],14244,18,0.3328,Positive
"#NationalVoterRegistrationDay
https://t.co/WwzdPhDkAZ",['NationalVoterRegistrationDay'],11284,2,0.0,Neutral
RT @thehill: WATCH: Rush Limbaugh encourages Senate to skip hearings for Trump's Supreme Court nominee https://t.co/QPMLljl3ce https://t.co…,[],8487,17,0.7579,Positive
Great news. It will show how incompetent she is! https://t.co/O8pCMOU2Ma,[],24304,10,0.3164,Positive
RT @alexsalvinews: NEW: Colorado GOP Sen. Cory Gardner announces he will vote to confirm Pres. Trump's Supreme Court nominee. https://t.co/…,[],6303,20,0.5574,Positive
"RT @bpolitics: Republican Senator Chuck Grassley says he supports voting on Trump’s Supreme Court nominee, adding to the GOP tally https://…",[],7006,21,0.7269,Positive
"I will be announcing my Supreme Court Nominee on Saturday, at the White House! Exact time TBA.",[],48468,17,0.5983,Positive
"The Democrats are only interested in BAILING OUT their badly managed, high crime, Blue States. They are not interes… https://t.co/OgFJ9gnU4E",[],24683,20,-0.5994,Negative
Nissan is rolling out it’s 2021 ROGUE from TENNESSEE. Great!,[],24958,10,0.6588,Positive
"RT @RandPaul: Great question from an Air Force Veteran. If you hate war, you can’t agree with Biden’s decades of support for intervention a…",[],19258,24,0.1779,Positive
We are! https://t.co/07cmIRvyBj,[],12840,3,0.0,Neutral
RT @SteveForbesCEO: Senator @RandPaul: We must allow kids to get back to school https://t.co/XEcljYKtJ0,[],4830,14,0.2263,Positive
RT @RandPaul: Has political correctness killed free speech on college campuses? https://t.co/XnnAFBcyN1,[],6888,12,-0.296,Negative
"RT @SecPompeo: The world needs to unite around the central idea that the Islamic Republic of Iran is the greatest threat, and when that reg…",[],8419,25,0.2023,Positive
"RT @SecPompeo: We welcome the UK, Germany, and France's rejection of China's unlawful maritime claims in the South China Sea at the United…",[],13706,23,-0.128,Negative
RT @senjudiciary: Chairman @LindseyGrahamSC to Committee Democrats: “After the Treatment of Justice Kavanaugh I Now Have a Different View o…,[],7842,20,0.5267,Positive
RT @LindseyGrahamSC: I stand by what I said in Jan. 2019: Harry Reid &amp; Chuck Schumer changed Senate rules to try and stack the courts for O…,[],21932,27,0.0,Neutral
RT @Jim_Jordan: Looks like James Comey and Hillary Clinton aren’t the only people who should be in jail.,[],16078,18,0.3612,Positive
